ID,Individuo,I,x,f(x)
508,101010,42,3.0,8.528976393813505
509,001110,14,0.33333333333333326,0.11046469651611175
510,011111,31,1.952380952380952,3.6819279128853872
511,001111,15,0.4285714285714284,0.18229960786082441
512,101111,47,3.4761904761904763,11.351207983562364
513,001111,15,0.4285714285714284,0.18229960786082441
514,011001,25,1.380952380952381,1.8610703876845358
515,001111,15,0.4285714285714284,0.18229960786082441
516,010111,23,1.1904761904761902,1.3877887837068057
517,000111,7,-0.33333333333333337,0.11175752570611044
518,000010,2,-0.8095238095238095,0.6645875362570834
519,001011,11,0.04761904761904745,0.002265689095074959
520,001111,15,0.4285714285714284,0.18229960786082441
521,010100,20,0.9047619047619047,0.8056681612936524
522,010011,19,0.8095238095238093,0.6460700601147984
523,011110,30,1.8571428571428568,3.337206502312616
524,101110,46,3.3809523809523805,10.756710852691842
525,000111,7,-0.33333333333333337,0.11175752570611044
526,011111,31,1.952380952380952,3.6819279128853872
527,000111,7,-0.33333333333333337,0.11175752570611044
528,101110,46,3.3809523809523805,10.756710852691842
529,011010,26,1.4761904761904763,2.123000376292874
530,000110,6,-0.4285714285714286,0.18504733091468567
531,001010,10,-0.04761904761904767,0.002269458297215279
532,001110,14,0.33333333333333326,0.11046469651611175
533,001111,15,0.4285714285714284,0.18229960786082441
534,001100,12,0.1428571428571428,0.020357279083275916
535,001111,15,0.4285714285714284,0.18229960786082441
536,100000,32,2.0476190476190474,4.042936662898632
537,011010,26,1.4761904761904763,2.123000376292874
538,001111,15,0.4285714285714284,0.18229960786082441
539,011001,25,1.380952380952381,1.8610703876845358
540,100110,38,2.6190476190476186,6.545969074049677
541,001010,10,-0.04761904761904767,0.002269458297215279
542,100100,36,2.4285714285714284,5.648039789102246
543,000100,4,-0.6190476190476191,0.38736034312017886
544,111110,62,4.904761904761904,21.999848898615625
545,010100,20,0.9047619047619047,0.8056681612936524
546,111010,58,4.523809523809524,18.850720869283407
547,010111,23,1.1904761904761902,1.3877887837068057
548,100101,37,2.5238095238095237,6.089131450525736
549,001110,14,0.33333333333333326,0.11046469651611175
550,000100,4,-0.6190476190476191,0.38736034312017886
551,001110,14,0.33333333333333326,0.11046469651611175
552,101101,45,3.2857142857142856,10.177149163244945
553,011110,30,1.8571428571428568,3.337206502312616
554,001111,15,0.4285714285714284,0.18229960786082441
555,011011,27,1.5714285714285712,2.401669329234637
556,101110,46,3.3809523809523805,10.756710852691842
557,000110,6,-0.4285714285714286,0.18504733091468567
